,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
172,MA010120220805470653,남영비비안,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,3,,126.971711545358,37.5548283309992
760,MA010120220805848569,롯데서울역T.W.C,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
5987,MA010120220808001062,옵티마서울약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
11832,MA010120220810179114,쥬크롯데아울렛,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
14128,MA010120220811793689,오야니핸드백,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
18358,MA010120220812772698,비알던킨도너츠CF연세세브란스빌딩점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56221,커피 전문점,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,1,,126.973615890497,37.5570884974281
19551,MA010120220813149036,애즈워드,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
19944,MA010120220813127593,럭셔리애비뉴,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
21579,MA010120220813782210,씨인베스트먼트그룹,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
22727,MA010120220814016641,내셔널지오그래픽,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,4,,126.971711545358,37.5548283309992
26050,MA010120220800138135,연세건치과의원,,Q1,보건의료,Q102,의원,Q10210,치과의원,Q86202,치과의원,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
26099,MA010120220800138936,브라운돈까스서울,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
27205,MA010120220800167112,연세대학교세브란스헬스체크업의원,,Q1,보건의료,Q102,의원,Q10212,방사선 진단/병리 검사 의원,Q86204,방사선 진단 및 병리 검사 의원,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,5,,126.973615890497,37.5570884974281
32424,MA010120220800746413,비오비골프,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,4,,126.971711545358,37.5548283309992
35495,MA010120220800957691,하치,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430050,1,대지,43,50.0,서울특별시 용산구 동자동 43-50,111702005005,서울특별시 용산구 한강대로,401.0,2.0,1117010700100430050023028,,서울특별시 용산구 한강대로 401-2,140821,4320,,,,126.972274712624,37.5542025044847
36028,MA010120220801835659,리본,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,3,,126.971711545358,37.5548283309992
37613,MA010120220802860214,도쿄스테이크서울,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56122,일식 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
38194,MA010120220803240982,알래스카랩,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
41055,MA010120220803558869,타이타늄22,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,20,,126.973739611968,37.5554947274348
43367,MA010120220803948483,서울중앙약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,1,,126.971711545358,37.5548283309992
44379,MA010120220804018738,글로리아,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,12,,126.973739611968,37.5554947274348
50299,MA010120220805060374,롯데아울렛카운테스마라,,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,3,,126.971711545358,37.5548283309992
51037,MA010120220805158160,메르세데스벤츠모빌리티,,N1,시설관리·임대,N109,운송장비 대여,N10901,자동차 대여업,N76110,자동차 임대업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,9,,126.973739611968,37.5554947274348
52418,MA0101202209A0082986,디엔프라퍼티스제1호,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,4,,126.973739611968,37.5554947274348
52830,MA0101202209A0088199,파스쿠찌센트로서울점,,I2,음식,I212,비알코올 ,I21201,카페,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
53986,MA0106202301A0054307,코레일유통,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,1,,126.971711545358,37.5548283309992
56537,MA0101202305A0206480,엠케이티코엘티디,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
59683,MA0101202308A0002220,스토리웨이편의점서울역지하통로,,G2,소매,G204,종합 소매,G20405,편의점,N75999,그 외 기타 분류 안된 사업 지원 서비스업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,,,126.971711545358,37.5548283309992
61561,MA010120220805468097,롯데아울렛블랙야크,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,,,126.971711545358,37.5548283309992
62555,MA010120220806136848,바나나코딩,,P1,교육,P106,기타 교육,P10627,컴퓨터 학원,P85691,컴퓨터 학원,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,5,,126.973739611968,37.5554947274348
62942,MA010120220806403806,입셀론바이오,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
65862,MA010120220807171661,서울역연세공감,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105370000,1,대지,537,,서울특별시 중구 남대문로5가 537,111403101011,서울특별시 중구 퇴계로,10.0,,1114011800105370000021773,메트로타워,서울특별시 중구 퇴계로 10,100722,4637,,4,,126.974328893481,37.5562657344346
68313,MA010120220808316810,닥스셔츠롯데,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,3,,126.971711545358,37.5548283309992
68337,MA010120220808314207,볼빅롯데서울역,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,3,,126.971711545358,37.5548283309992
71158,MA010120220809712631,킹콩부대찌개연세세브란스빌딩점,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,1,,126.973615890497,37.5570884974281
73623,MA010120220810353613,허니케이컴퍼니,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
75980,MA010120220811903938,승헌제화,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
81157,MA010120220813165316,롯데탑스,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,,,126.971711545358,37.5548283309992
81887,MA010120220813509956,프리지아,,G2,소매,G209,섬유·의복·신발 소매,G20907,액세서리/잡화 소매업,G47422,의복 액세서리 및 모조 장신구 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,1,,126.971711545358,37.5548283309992
82911,MA010120220813729261,피오,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,13,,126.973739611968,37.5554947274348
83126,MA010120220813685487,르니앤맥코이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
85089,MA010120220814226793,베링하우스유한책임회사영업소,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,14,,126.973739611968,37.5554947274348
87221,MA010120220800137432,금국,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,1,,126.973615890497,37.5570884974281
87232,MA010120220800132674,GS25서울,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,,,126.973739611968,37.5554947274348
87295,MA010120220800138366,박가부대,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800105410000,1,대지,541,,서울특별시 중구 남대문로5가 541,111402005005,서울특별시 중구 한강대로,416.0,,1114011800105410000021354,서울스퀘어,서울특별시 중구 한강대로 416,100714,4637,,1,,126.973739611968,37.5554947274348
87507,MA010120220800126594,원스튜디오,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,1,,126.973615890497,37.5570884974281
91151,MA010120220800316170,파리크라상샌드위치,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,2,,126.971711545358,37.5548283309992
96022,MA010120220801060044,현대오일뱅크서울지사,,G2,소매,G214,연료 소매,G21401,주유소,G47711,운송장비용 주유소 운영업,11,서울특별시,11140,중구,11140540,회현동,1114011800,남대문로5가,1114011800100840011,1,대지,84,11.0,서울특별시 중구 남대문로5가 84-11,111403000008,서울특별시 중구 통일로,10.0,,1114011800100840011021410,연세대학교세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,,20,,126.973615890497,37.5570884974281
97248,MA010120220801812274,컬럼비아,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430205,1,대지,43,205.0,서울특별시 용산구 동자동 43-205,111702005005,서울특별시 용산구 한강대로,405.0,,1117010700100430205024398,서울역(철도역),서울특별시 용산구 한강대로 405,140761,4320,,4,,126.971711545358,37.5548283309992
